#{"t_start": 1773980391.1478367, "env_id": "None"}
r,l,t
34.412097,139,74866.948696
38.473927,126,74881.860523
33.574492,59,74890.067358
25.993843,90,74901.375266
30.445263,89,74912.564017
32.105127,47,74919.569579
30.144027,51,74926.976456
40.001491,174,74946.691164
30.234231,33,74952.294996
29.793342,60,74960.601974
31.222181,56,74968.511216
33.755575,65,74977.318621
33.970612,124,74992.041449
33.698609,51,74999.450531
38.424742,191,75020.872692
33.939189,159,75039.093281
36.382473,145,75055.914387
38.927348,137,75071.930466
38.115656,106,75084.851098
33.428893,123,75099.465228
27.790324,46,75106.375122
32.766657,87,75117.387147
43.714739,157,75135.400097
30.847708,219,75159.616807
41.886047,126,75174.528512
24.625552,74,75184.216454
-17.401472,14,75187.920044
28.5902,34,75193.625695
38.438799,143,75210.237973
-18.665954,15,75214.040785
31.683511,55,75221.845817
28.316243,42,75228.350286
32.620002,58,75236.456509
28.932125,109,75249.666101
42.28212,141,75266.077682
37.456382,80,75276.384995
34.166305,49,75283.59135
41.889419,199,75305.807191
29.281385,78,75316.214939
39.593921,106,75329.126777
35.818807,162,75347.639148
31.8237,53,75355.245352
30.051896,97,75367.252598
34.207455,96,75379.161252
31.430397,113,75392.750617
35.241195,70,75402.056891
18.633826,124,75416.768217
36.572507,75,75426.575632
38.878065,170,75445.888331
27.989853,65,75454.695101
36.043796,148,75471.807874
34.627952,195,75493.622097
41.113176,145,75510.433966
30.722623,112,75523.943187
37.373157,118,75538.053421
31.128963,101,75550.462276
35.647415,183,75571.077489
32.314998,88,75582.484673
-17.103173,20,75586.786529
31.40251,144,75603.498108
32.117654,87,75614.505844
36.031758,92,75626.01457
43.312432,154,75643.728253
38.141733,83,75654.335972
41.174741,171,75673.74972
27.177643,39,75679.954409
38.426588,125,75694.765743
34.624933,102,75707.27448
34.386009,88,75718.344131
29.129008,230,75743.666912
-22.245182,40,75749.974831
35.204104,62,75758.494881
38.378346,150,75775.81569
46.842207,223,75800.442604
29.958359,70,75810.049227
-22.044792,41,75816.453641
35.944338,187,75837.468598
44.173774,223,75862.086901
40.335515,165,75880.899862
38.549403,96,75893.109546
39.203712,253,75920.72783
21.16095,69,75929.933461
34.703296,67,75938.940132
19.204147,167,75957.954268
40.924128,136,75973.867861
30.094189,78,75983.973485
32.908167,49,75991.178652
37.550243,148,76008.289757
27.347117,198,76030.403431
27.00666,129,76045.613785
29.929625,93,76057.220474
35.406625,164,76075.932003
28.204579,129,76091.142329
36.589306,101,76103.550102
39.691704,206,76126.464887
33.989382,56,76134.370001
41.7482,173,76153.983856
31.748259,45,76160.790249
31.225533,115,76174.598696
34.926147,61,76183.00499
40.155917,152,76200.515741
32.782663,84,76211.223842
28.332901,61,76219.629205
28.059002,132,76235.138155
-15.745182,66,76244.043323
30.001063,39,76250.248575
27.927409,46,76257.152487
-42.300149,500,76309.488436
33.624417,69,76318.693838
38.096012,95,76330.502079
35.173615,109,76343.710303
31.436596,100,76356.017713
41.465134,127,76371.027959
38.315676,118,76385.137485
34.068524,45,76391.942432
30.09412,32,76397.447709
28.77456,187,76418.462343
22.930793,77,76428.7689
31.723616,40,76435.075951
34.355867,75,76444.878932
28.372129,43,76451.482695
39.588677,193,76473.103072
24.271461,119,76487.317316
-16.838485,10,76490.618559
29.10218,123,76505.232483
36.079138,162,76523.748685
34.971268,79,76533.959208
30.21665,75,76544.068299
25.554001,110,76557.376157
30.437075,38,76563.780628
41.663018,187,76585.094112
26.656706,191,76606.511641
31.710472,36,76612.417254
40.207115,104,76625.124824
42.298055,182,76645.93766
40.990433,162,76664.453241
40.665699,194,76686.169751
32.293717,48,76693.275601
-16.876403,15,76697.076448
29.35256,60,76705.381528
26.702265,131,76720.791507
39.727659,132,76736.301412
37.709294,171,76755.715524
34.061704,54,76763.418921
-19.393923,19,76767.621067
-18.096171,102,76780.129754
27.820437,68,76789.23736
32.150951,112,76802.747278
33.204169,36,76808.649508
31.433706,52,76816.156041
36.39878,154,76834.166572
33.074493,66,76843.071488
29.920438,46,76850.276697
36.798098,84,76860.983194
36.108551,144,76877.693878
-16.77715,12,76881.195889
21.648944,226,76906.413634
26.101841,85,76917.219382
33.143941,79,76927.427903
31.724853,77,76937.44025
41.423963,133,76953.053629
30.335435,106,76965.969555
36.632254,94,76977.68586
33.677299,47,76984.698029
31.310397,68,76994.108931
33.733426,131,77009.533278
44.523442,201,77031.957862
37.527962,176,77051.881433
35.980777,90,77063.196009
41.659464,243,77089.828301
39.68127,204,77112.543603
21.331897,72,77122.049217
-23.775884,48,77129.153253
33.42972,50,77136.457797
13.525484,165,77155.269897
19.162076,226,77180.186817
36.010185,179,77200.399158
36.308235,103,77213.01066
28.445254,111,77226.420536
28.837701,88,77237.52867
-21.437852,44,77244.233664
26.469413,82,77254.740313
33.663754,80,77265.047617
21.543099,78,77275.153512
40.931795,237,77301.171835
33.714948,90,77312.479233
39.844971,165,77331.291776
48.023189,225,77356.109224
35.205979,71,77365.517569
-17.067555,5,77368.320727
32.540973,224,77393.037157
27.896187,155,77410.848615
20.72919,177,77430.86029
28.308223,110,77444.169764
24.607843,119,77458.379153
22.724062,96,77470.288775
-27.749356,77,77480.295475
31.398063,22,77484.799257
31.544558,116,77498.708743
38.856705,193,77520.622903
33.39497,52,77528.127524
-17.786142,22,77532.629079
34.43761,76,77542.535744
36.250395,86,77553.443739
-23.848167,49,77560.648314
42.517947,134,77576.358456
-17.254275,7,77579.360488
39.183306,194,77601.075592
29.762585,75,77610.883595
44.054311,186,77631.797159
31.943996,54,77639.502944
36.173014,86,77650.711036
31.843053,57,77658.717458
17.37804,109,77671.926294
-16.595808,14,77675.628716
26.491584,118,77689.719507
36.197256,85,77700.526964
31.290472,122,77715.038592
19.483618,172,77734.552012
43.536339,234,77760.276118
-17.907031,9,77763.479129
38.005815,181,77783.892257
-22.259137,27,77789.195858
32.886598,62,77797.701632
41.179502,163,77816.315424
-20.063901,27,77821.620113
31.178838,109,77834.829078
33.630603,96,77846.737549
34.328984,56,77854.643215
-16.643148,12,77858.146075
31.3013,204,77880.861553
27.226234,121,77895.271346
28.285801,55,77903.078949
30.353897,66,77911.985356
30.956067,167,77930.998538
38.060288,185,77951.815097
33.951912,96,77963.723336
32.956312,45,77970.52826
-16.383915,26,77975.413136
28.485717,139,77991.629247
29.20771,30,77996.933261
27.743678,46,78003.839529
-16.129804,11,78007.242453
20.043753,123,78021.854272
35.386899,192,78043.369017
39.444443,144,78060.081482
30.529835,40,78066.387091
33.0046,64,78075.093628
30.619522,100,78087.402292
-24.795931,39,78093.608006
30.676885,150,78110.919001
29.129098,32,78116.424002
29.087186,170,78135.737998
-23.025282,36,78141.6427
-16.05582,10,78144.945018
17.581839,209,78168.160974
25.387244,97,78180.150662
27.114398,37,78186.155014
36.928929,92,78197.66539
33.884746,50,78205.272192
39.424424,128,78220.384335
33.733056,69,78229.591028
32.944833,90,78240.900232
39.595152,198,78263.016417
27.294839,37,78269.02079
38.23544,107,78282.02967
25.9984,119,78296.239473
34.448404,266,78325.459268
34.172651,74,78335.166889
34.620952,119,78349.376768
42.971722,173,78368.991138
38.130613,201,78391.413168
37.02184,199,78413.635258
28.956274,118,78427.756232
38.990818,99,78439.95341
33.565078,64,78448.663918
36.02044,234,78474.391655
42.045419,125,78489.204052
32.189329,37,78495.208856
33.992913,98,78507.318305
32.22904,37,78513.323803
41.006349,156,78531.23759
25.250655,204,78553.953277
-19.957201,20,78558.25741
31.126321,48,78565.364877
-16.237044,5,78568.166916
36.229694,164,78586.879712
33.378752,48,78593.985363
28.049978,148,78611.097459
33.459319,123,78625.708327
21.423334,124,78640.39902
29.235008,51,78647.806589
-16.47926,9,78651.009226
31.011605,77,78661.016958
-12.94819,41,78667.421303
40.006478,104,78680.131136
31.332216,152,78697.643868
32.019559,30,78703.24921
40.475436,135,78719.061151
-26.960886,52,78726.566186
26.452326,249,78753.785217
35.501839,90,78765.093063
29.640288,68,78774.19771
32.460366,138,78790.311122
30.713261,94,78802.018941
-17.722217,17,78806.022285
32.023417,101,78818.42974
38.637434,100,78830.740082
28.818995,138,78846.851868
28.850793,39,78853.056351
37.220034,135,78868.867436
24.738645,61,78877.254138
36.195557,88,78888.363547
41.365479,137,78904.375246
38.382638,189,78925.591038
32.819356,67,78934.897676
24.02532,90,78946.205428
29.054845,113,78959.816913
39.012184,98,78971.924647
32.532645,81,78982.334951
30.908776,59,78990.541085
-32.137537,101,79002.950366
37.444362,141,79019.360526
30.720843,60,79027.668782
29.705062,132,79043.162316
31.894775,106,79056.06832
29.039482,54,79063.779876
33.136677,96,79075.701209
35.971465,70,79085.018296
37.539082,90,79096.333244
37.227768,93,79107.939917
34.832131,77,79117.948081
-24.954034,130,79133.258855
36.881134,119,79147.468
34.137651,51,79154.874221
32.989343,48,79161.979445
34.75425,208,79185.097379
43.548002,164,79203.812909
41.050536,174,79223.524304
31.793533,64,79232.231108
29.755873,60,79240.536587
32.437351,63,79249.443264
44.431101,151,79266.855979
27.818822,125,79281.668089
34.798071,70,79290.974224
28.07745,53,79298.58063
28.858633,91,79309.987849
20.568517,119,79324.198773
39.398916,143,79340.810573
-20.689967,26,79345.714882
24.099489,227,79371.030259
32.844023,55,79378.836854
-9.703368,87,79389.844831
31.81808,100,79402.152735
34.853418,105,79414.961328
34.814035,100,79427.269739
26.288318,59,79435.47523
33.931758,36,79441.378946
37.842924,185,79462.193481
30.858702,41,79468.597518
24.721138,82,79479.105331
30.30161,113,79492.715401
-17.401556,104,79505.420511
-26.865198,500,79557.75669
34.745276,60,79566.06226
28.626181,55,79573.866551
35.22136,163,79592.479622
32.412897,76,79602.386464
45.430143,265,79631.205409
37.762502,107,79644.213441
-32.39728,221,79668.630793
35.088994,136,79684.841727
35.069199,63,79693.447448
34.493865,58,79701.553253
34.973696,161,79719.966507
35.051447,165,79738.780441
31.529342,115,79752.59453
-27.718547,69,79761.800555
41.57352,200,79784.124255
32.684043,41,79790.529767
31.596518,138,79806.646147
32.074667,116,79820.55694
34.598362,60,79828.863927
35.796373,88,79839.975119
35.588989,69,79849.185257
39.283576,100,79861.495215
32.001588,67,79870.505275
39.787669,210,79893.825313
30.202045,81,79904.234775
-15.898246,7,79907.237947
41.00313,137,79923.251954
33.75538,74,79932.963836
35.291059,100,79945.279322
33.99265,45,79952.08443
27.245559,89,79963.293067
39.998715,169,79982.513026
-16.569079,32,79988.017859
43.986,157,80006.03401
41.479233,218,80030.15436
30.859655,25,80034.959414
32.700122,197,80056.978778
-17.235559,13,80060.581702
36.115258,88,80071.696424
-20.420184,149,80088.913122
31.377544,94,80100.627165
29.59942,42,80107.433536
33.535496,98,80119.54574
-5.518162,380,80159.876766
31.548216,96,80171.78741
30.560012,144,80188.500982
37.118342,127,80203.517872
26.037536,64,80212.230895
38.842164,184,80232.946082
33.075518,88,80244.355912
32.843768,150,80261.971759
33.472267,218,80286.090755
32.766773,62,80294.602021
37.399795,123,80309.218449
29.755055,32,80314.72337
-31.122889,70,80324.030929
35.769922,146,80340.944368
27.642864,96,80352.856034
38.967013,113,80366.465451
-22.796247,102,80378.972472
40.526314,235,80404.790986
36.758905,121,80419.200696
40.501391,108,80432.310116
34.630905,66,80441.215769
32.073894,145,80458.0286
34.470005,108,80471.13778
33.023727,88,80482.244483
-17.885355,13,80485.847132
31.858685,37,80491.850087
45.651012,148,80508.96226
26.725429,88,80520.06964
-12.23543,137,80536.079028
29.442887,198,80558.493862
-36.472236,120,80572.803467
39.867707,149,80590.014441
41.693913,116,80603.924726
-15.533295,7,80606.925524
23.098215,119,80621.134354
28.751905,32,80626.638921
37.351996,103,80639.24762
-19.153102,21,80643.649334
45.227012,184,80664.362054
-21.783815,47,80671.366818
29.923058,45,80678.171762
34.496311,91,80689.579818
35.558478,88,80700.687162
30.69417,142,80717.19845
33.398617,91,80728.606984
43.159668,161,80747.017845
-16.365456,10,80750.318413
38.23381,125,80765.128486
-17.348823,11,80768.530305
-18.23357,14,80772.233915
33.230834,129,80787.444976
-8.229794,110,80800.75329
37.65795,142,80817.264398
29.221141,78,80827.373129
-18.333445,14,80831.375774
33.890618,64,80840.081706
36.815407,85,80851.188819
32.223385,89,80862.394378
37.041716,220,80886.710486
35.47734,87,80897.717662
33.974673,159,80915.92963
36.552968,115,80929.739661
23.052439,107,80942.748927
33.934198,119,80956.956495
28.649189,44,80963.660598
30.063892,60,80971.966264
-20.564292,24,80976.669426
31.448772,112,80990.177018
44.294502,150,81007.488885
-19.19729,36,81013.394218
18.077129,190,81034.707283
28.471129,54,81042.411655
33.057597,38,81048.517438
29.126157,64,81057.221346
39.684617,152,81074.733986
-16.952265,14,81078.435138
44.582537,145,81095.247222
39.697489,136,81111.167687
-19.641821,21,81115.570293
33.431968,76,81125.479562
38.626527,170,81144.804935
37.716122,193,81166.424449
34.990333,117,81180.439896
35.695396,145,81197.254529
34.486991,61,81206.267063
26.131252,71,81215.674061
30.330547,100,81227.996122
35.27331,116,81241.91099
-25.821906,134,81257.62133
39.942946,101,81270.038838
33.965803,102,81282.550522
-40.156664,170,81301.863782
43.394553,236,81327.791267
40.037348,133,81343.414503
40.916475,207,81366.440196
31.430445,87,81377.450746
42.319745,138,81393.573629
16.418829,151,81410.988877
31.881494,39,81417.19564
31.827651,68,81426.305597
-19.007348,100,81438.6155
29.955103,90,81449.927759
38.374107,91,81461.342959
34.07488,73,81470.952259
32.145294,173,81490.568954
-2.895132,148,81507.682147
37.469539,134,81523.692109
34.178379,140,81540.004588
-20.399452,27,81545.009446
40.869117,129,81560.220852
-16.19471,8,81563.324459
38.449208,100,81575.632615
22.179974,86,81586.539675
42.199942,155,81604.351686
30.360838,33,81609.95638
38.082324,177,81629.968798
31.123249,120,81644.278837
33.489833,126,81659.187753
32.783013,90,81670.49547
20.066675,165,81689.307908
34.372193,93,81700.915478
36.252025,70,81710.221394
-19.412623,24,81714.926244
32.729863,50,81722.231385
28.014566,119,81736.44222
36.311533,87,81747.44994
25.508932,85,81758.2573
-19.625145,209,81781.473224
34.54634,106,81794.38211
32.53383,116,81808.290374
37.028012,102,81820.798395
29.113088,107,81833.805245
37.973782,216,81857.723046
28.904412,59,81865.928752
25.875709,61,81874.334944
30.765039,96,81886.247076
32.386903,60,81894.533849
33.122388,130,81909.846355
33.80471,47,81916.856106
24.984857,188,81937.979554
30.315177,142,81954.498009
33.684606,141,81970.918043
25.923852,55,81978.724993
27.363833,98,81990.838474
19.368454,116,82004.753064
29.278572,138,82020.864691
29.365226,44,82027.570122
32.212191,165,82046.381603
38.542141,111,82059.790589
-42.031309,123,82074.401133
29.897617,67,82083.409132
34.62808,141,82099.823754
-40.84257,182,82120.337299
38.747833,109,82133.546817
33.157912,149,82150.759321
33.442936,39,82156.965902
36.824195,119,82171.174706
25.841094,77,82181.182085
40.896154,132,82196.973584
34.256618,73,82206.581138
38.454543,182,82227.095421
-16.734042,11,82230.498928
31.061375,81,82240.90799
32.227283,76,82250.815506
32.222381,194,82272.530437
34.514447,64,82281.237519
46.24312,195,82303.051953
41.447359,121,82317.463498
43.178538,169,82336.676708
37.8187,191,82358.090864
39.111189,97,82370.098972
40.724197,134,82385.81009
28.426327,34,82391.514546
37.344103,139,82407.727142
34.965718,86,82418.634951
30.141983,27,82423.642559
31.223547,108,82436.727906
33.876389,98,82448.837464
-16.905247,11,82452.242059
30.952283,46,82459.146657
34.317731,70,82468.454436
-14.947445,127,82483.465168
31.895878,85,82494.273412
41.04987,203,82517.189288
32.318698,172,82536.701473
26.414143,98,82548.810972
37.768038,182,82569.329912
36.49728,88,82580.443236
33.103608,85,82591.255635
30.629369,73,82600.86972
41.044137,195,82622.693217
26.107438,128,82637.804034
30.885037,79,82648.012554
33.121805,37,82654.017147
19.843515,110,82667.330041
30.778576,93,82678.936767
35.816549,134,82694.627651
30.541081,84,82705.335169
28.678875,93,82716.94282
29.164378,56,82724.849213
-18.071427,21,82729.253531
28.294511,69,82738.45808
32.85752,35,82744.26211
35.102299,62,82752.767533
26.371333,224,82777.484834
44.892463,161,82795.896165
28.854304,30,82801.1993
40.87227,129,82816.409795
36.645861,88,82827.518014
34.751773,60,82835.825396
34.493304,152,82853.338191
37.320289,87,82864.346404
38.614065,128,82879.458421
24.945253,185,82900.274662
23.262131,136,82916.187194
36.27499,111,82929.596719
31.215533,64,82938.302841
30.087938,106,82951.193454
35.61858,186,82972.108413
42.079645,124,82986.820287
39.855884,129,83002.030943
33.020186,110,83015.34205
33.359915,46,83022.247573
-20.94224,28,83027.352039
33.871511,61,83035.757265
34.561129,78,83045.864842
-18.74178,32,83051.369269
37.101157,183,83071.983189
29.587403,62,83080.789593
-16.697369,12,83084.292428
44.149132,167,83103.306777
36.122467,117,83117.315288
-42.729439,500,83169.9456
37.41707,82,83180.457777
-16.877289,16,83184.358655
-38.208222,500,83236.692998
28.696166,114,83251.002892
29.414747,116,83264.913276
31.787638,79,83275.119878
27.452453,69,83284.326877
34.500767,78,83294.432883
-16.991823,18,83298.535098
33.92947,117,83312.544589
34.540546,106,83325.455477
-25.566847,37,83331.758067
40.905397,183,83352.373109
40.077716,123,83366.984198
-42.701816,152,83384.497222
30.718736,82,83395.005656
41.576382,226,83419.924857
38.886451,163,83438.537968
40.769891,122,83453.048187
27.729017,33,83458.651344
33.612297,61,83467.056667
29.065926,50,83474.361289
31.074032,149,83491.572671
34.733682,114,83505.581021
35.078889,88,83516.69014
38.438313,150,83534.002377
33.866081,52,83541.50648
32.721791,127,83556.518317
-17.095187,16,83560.420328
26.248332,71,83569.827972
36.638301,115,83583.637652
40.771671,150,83600.94945
29.400317,101,83613.357621
-20.032616,36,83619.260958
40.18346,202,83641.776949
33.958015,131,83657.188576
31.483645,100,83669.496152
39.661911,168,83688.609978
22.10569,126,83703.519666
38.976825,145,83720.331038
35.103527,141,83737.043422
33.188281,133,83752.652927
30.55886,84,83763.358932
-19.184214,39,83769.562928
33.961719,166,83788.477145
35.503364,89,83799.683604
26.935302,226,83824.5994
-21.195595,41,83831.004101
24.343169,105,83843.811495
38.995553,124,83858.520506
31.432452,67,83867.5271
32.574414,44,83874.230717
35.395305,60,83882.535421
-23.988752,29,83887.739383
30.72016,24,83892.442068
-78.340351,203,83915.056235
39.924015,155,83932.868673
40.528042,106,83945.776068
37.106165,125,83960.58563
18.380341,184,83981.301717
-16.506783,8,83984.403621
25.664228,102,83996.913837
36.902463,117,84010.921771
-17.215944,42,84017.426878
36.027246,78,84027.533399
41.371404,226,84052.451288
34.879228,163,84071.065243
40.841156,160,84089.38186
42.895331,165,84108.198941
40.239569,200,84130.520324
32.788572,103,84143.132415
35.291155,155,84160.948812
34.628501,107,84173.959563
30.016815,52,84181.46783
34.798406,133,84197.083691
29.611245,115,84210.89467
19.905453,116,84224.806644
33.572003,74,84234.816341
43.386797,180,84255.130297
28.59656,33,84260.735028
27.697734,100,84273.043826
30.16187,88,84284.151086
36.338995,206,84307.068526
30.572869,80,84317.374632
39.443823,129,84332.585622
33.234849,58,84340.69101
39.53918,106,84353.600553
34.535869,110,84366.9094
36.926397,69,84376.114587
32.886582,53,84383.719135
-17.495379,12,84387.220831
41.422666,119,84401.431963
34.264845,91,84412.839338
33.534635,90,84424.147229
36.309427,99,84436.35441
29.776949,129,84451.565698
40.835291,201,84473.979837
39.28826,249,84501.497595
27.160367,50,84508.802131
37.000577,201,84531.217346
40.882214,175,84551.031536
35.736962,61,84559.435977
31.664272,65,84568.241698
30.709429,69,84577.447911
-25.528961,61,84585.853559
39.975181,189,84607.069464
32.247096,38,84613.174328
33.321453,102,84625.681536
41.061528,188,84646.79531
29.242182,115,84660.603764
33.438969,55,84668.409674
29.575687,118,84682.523422
37.817122,94,84694.236899
32.829073,262,84722.774237
32.973466,53,84730.384001
-19.990338,31,84735.787598
38.146256,211,84759.201833
42.709355,166,84778.117116
30.673213,207,84801.131534
35.71046,171,84821.147614
42.492529,170,84840.760489
27.535916,61,84849.167275
40.537921,208,84872.284647
36.029236,118,84886.393709
30.465575,26,84891.296107
22.317185,119,84905.506134
33.051085,82,84916.012394
36.84205,126,84931.22382
38.109053,113,84944.832426
37.851055,82,84955.339243
36.839588,161,84973.752057
35.853714,188,84994.863731
40.256372,153,85012.477949
-18.038527,8,85015.579322
30.903756,98,85027.685684
41.739617,202,85050.202988
-18.099673,15,85054.00622
30.85853,197,85076.024852
33.596757,51,85083.430348
37.138772,248,85110.549439
36.080707,132,85126.061482
29.060608,119,85140.272217
32.083416,48,85147.377983
-16.099672,9,85150.580756
30.709251,23,85155.184149
20.145389,92,85166.690955
27.171877,171,85186.104587
31.365625,31,85191.50815
33.600388,135,85207.32021
-20.346102,38,85213.424601
18.847959,218,85237.540904
33.921692,100,85249.849993
34.824654,62,85258.335511
31.510916,45,85265.141484
33.239289,121,85279.552309
31.201419,24,85284.257008
33.729453,214,85307.976555
36.387565,110,85321.283968
38.983114,117,85335.29507
-7.560644,184,85356.0185
-16.213604,9,85359.221694
34.21065,92,85370.735936
38.347653,110,85384.050736
31.688626,97,85396.073064
43.648737,197,85418.094597
30.725924,34,85423.803894
32.411031,61,85432.21513
-25.640635,102,85444.725834
30.231695,37,85450.734702
33.747254,165,85469.557504
33.383938,118,85483.671161
42.722874,200,85505.991605
28.595266,169,85525.208165
29.434988,87,85536.515166
29.31952,62,85545.022655
32.525698,90,85556.312376
32.552433,115,85570.122133
35.091864,130,85585.434135
36.217763,102,85597.945551
27.090829,191,85619.361568
31.495174,217,85643.678148
-17.988271,16,85647.582066
47.468963,214,85671.299387
30.640508,87,85682.307599
30.579274,76,85692.215639
29.592768,60,85700.522392
37.598657,126,85715.432511
31.109005,101,85727.841143
38.372877,101,85740.25324
-20.665871,118,85754.36277
29.895057,205,85777.180237
-17.344826,11,85780.583904
30.692398,142,85797.09738
26.37733,123,85811.688398
29.004251,54,85819.395652
33.660056,140,85835.707245
32.806839,99,85847.915357
-17.778086,33,85853.520545
31.079291,136,85869.433547
35.951781,68,85878.539593
-35.840726,95,85890.348526
23.36003,198,85912.464486
32.652604,76,85922.371893
31.270769,111,85935.782853
35.014583,64,85944.491708
34.513372,65,85953.298399
28.649877,54,85961.005642
33.244518,54,85968.713534
26.997806,107,85981.723056
40.913849,267,86010.74263
24.28054,165,86029.533828
35.235066,86,86040.44544
35.375408,188,86061.558565
38.856558,126,86076.470546
-19.099994,122,86090.981015
34.362422,46,86097.887055
31.238276,53,86105.492286
30.452065,70,86114.799439
-54.632099,254,86142.521052
30.445561,69,86151.728664
33.064618,76,86161.635773
34.646718,81,86172.3446
40.859227,201,86194.761781
31.669132,33,86200.365288
40.60867,230,86225.684599
-9.125032,193,86247.300402
33.366328,89,86258.508565
33.423627,122,86273.017593
32.881031,132,86288.528416
30.300593,99,86300.717875
38.080792,88,86311.825518
33.804876,65,86320.631851
34.683913,134,86336.34326
26.101887,63,86344.951392
31.003584,80,86355.259235
34.384575,64,86363.967517
31.787581,22,86368.471201
31.71559,32,86373.97626
38.193523,144,86390.687659
34.222051,67,86399.694164
42.805734,258,86427.813899
38.73589,112,86441.32347
27.728596,35,86447.128573
-9.030632,86,86458.036215
29.270634,133,86473.647341
32.69396,70,86482.956215
34.841763,71,86492.662636
-8.754136,220,86516.979997
-16.503056,240,86543.297925
30.459717,73,86552.886565
29.164423,49,86560.092281
35.825704,129,86575.302387
41.900036,206,86598.21839
-22.495294,45,86605.02396
40.430385,103,86617.632945
27.279976,95,86629.441996
35.426434,65,86638.248789
-18.413607,32,86643.753844
26.80809,63,86652.360461
35.306377,71,86661.767911
33.747385,71,86671.176121
33.430432,81,86681.58302
32.084615,93,86693.191134
40.079176,196,86715.108504
32.173268,156,86733.02193
-9.639399,199,86755.237564
32.294581,135,86771.051733
35.603537,76,86780.939749
27.760173,92,86792.434052
29.465033,74,86802.141408
-25.841306,68,86811.256793
33.966547,151,86828.685775
23.798105,224,86853.432125
41.321534,177,86873.46134
35.707193,107,86886.475366
39.962294,154,86904.187978
34.902038,89,86915.394047
33.82763,118,86929.505019
34.359816,61,86937.910436
-7.974352,85,86948.719542
29.660375,61,86957.126335
43.147307,197,86979.140902
30.468867,83,86989.749333
-17.332415,13,86993.35294
28.654143,137,87009.362386
31.176854,113,87022.970886
42.815717,133,87038.581489
29.396315,39,87044.786164
28.416026,62,87053.290554
40.66075,129,87068.502362
32.168037,94,87080.209803
33.457358,96,87092.116659
37.488975,106,87105.025503
31.387598,40,87111.329834
29.428874,120,87125.6393
30.665171,57,87133.645361
40.543908,156,87151.558911
-19.847041,127,87166.571686
31.8568,113,87180.181662
41.219984,144,87197.19334
-22.946373,61,87205.599069
34.24262,44,87212.303092
33.596624,85,87223.109848
24.172508,83,87233.718511
40.443841,201,87256.135196
37.567037,99,87268.343311
31.932499,68,87277.451201
30.464487,65,87286.257438
29.451364,39,87292.462203
32.026093,67,87301.467638
33.309735,89,87312.674961
23.905732,116,87326.585248
32.125167,75,87336.391864
35.269499,139,87352.601998
21.091811,58,87360.706407
42.112289,160,87379.018642
22.9804,169,87398.231228
33.528133,66,87407.738129
41.615727,201,87430.153072
21.148345,217,87454.469113
35.317876,116,87468.378393
30.794736,32,87473.882684
35.665907,143,87490.493919
41.337151,146,87507.40505
34.792438,116,87521.313326
28.193393,104,87534.022499
25.861312,86,87544.927986
12.061499,213,87568.544641
25.494553,50,87575.850357
35.35917,97,87587.857851
32.360777,115,87601.66835
36.727345,96,87613.576744
45.372853,238,87639.694304
36.273495,163,87658.305794
38.811319,151,87675.719421
38.836734,105,87688.527169
-29.664793,116,87702.436838
29.733336,48,87709.541369
29.650608,128,87724.650639
31.67809,68,87733.759574
39.307738,115,87747.575143
27.263276,86,87758.482603
33.829877,97,87770.495362
32.829267,47,87777.502216
33.269807,91,87788.914312
-11.749371,208,87812.039628
30.052175,62,87820.54672
40.803701,177,87840.564474
30.600961,107,87853.575076
30.564448,83,87864.186489
28.04826,58,87872.294188
26.66942,41,87878.698408
34.443395,156,87896.614228
30.522665,165,87915.736702
28.787815,63,87924.346663
20.216727,122,87938.86346
33.328586,109,87952.080333
40.844583,136,87967.995343
34.897156,52,87975.504225
-16.181005,11,87978.906531
26.380134,129,87994.122151
31.645081,112,88007.630231
33.092541,49,88014.837183
37.187245,84,88025.545944
32.646961,38,88031.653734
34.098091,112,88045.468225
32.168153,39,88051.674958
-16.568616,10,88054.977073
31.730315,155,88072.791658
-20.134708,21,88077.194051
21.397069,61,88085.599469
28.820906,119,88099.81128
41.748626,146,88116.728113
30.917471,25,88121.535071
29.290277,60,88129.844802
41.811726,174,88149.561339
27.433376,76,88159.469505
39.423892,206,88182.392603
22.105392,217,88206.412994
30.580473,82,88216.922681
32.430179,132,88232.436894
31.94637,61,88240.848131
33.869648,47,88247.852899
27.555145,96,88259.764583
33.180887,89,88270.972533
-15.422584,7,88273.975154
-17.510678,18,88278.079225
30.349373,32,88283.582998
32.779925,81,88293.990402
31.723344,77,88303.997887
33.046641,89,88315.20488
27.736593,46,88322.110725
35.165441,94,88333.81883
33.278596,37,88339.822606
31.302113,56,88347.728925
-23.275067,46,88354.634232
41.761803,133,88370.245078
25.898188,117,88384.254059
37.380971,89,88395.461248
31.482005,115,88409.270611
25.9831,117,88423.280511
43.126758,189,88444.496032
30.859526,88,88455.60343
42.476949,201,88478.016502
31.341041,78,88488.122555
37.145095,95,88499.930292
33.780779,94,88511.637333
32.236144,24,88516.340702
35.928447,156,88534.252401
-16.105522,9,88537.455342
36.322105,118,88551.564122
37.42983,112,88565.071795
36.802495,169,88584.28442
44.609648,193,88605.898085
34.847685,141,88622.309167
34.439509,49,88629.513986
40.190451,160,88647.826604
40.073779,245,88674.642819
30.547398,85,88685.451009
31.820448,32,88690.954078
34.086776,165,88709.767476
27.117521,61,88718.171547
31.829194,84,88728.878294
36.893346,73,88738.485398
